00ROPC9999BOVESPA 99992017030320170303                                                                                                                          
01BBDC    /EJ PN      N1201712180140000080BBDCX88     000000010000000002791000000000000000000000000150000000000000000000000000000150000000000100000016522ACN    
01BBDC    /EJ ON      N1201712180027000080BBDCX50     000000010000000002796000000000000000000000000010000000000000000000000000000010000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180388000080BBDCX34     000000010000000002841000000000000000000000000013400000000000003300000000000016700000000300000026522ACN    
01BBDC    /EJ PN      N1201712180361000080BBDCX30     000000010000000002866000000000000000000000000055400000000000068700000000000124100000000400000036522ACN    
01BBDC    /EJ ON      N1201712180078000080BBDCX96     000000010000000002921000000000000000000000000200000000000000000000000000000200000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180116000080BBDCX16     000000010000000003416000000000000000000000000000000000000000005000000000000005000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180043000080BBDCX36     000000010000000003566000000000000000000000000000000000000000006300000000000006300000000400000026522ACN    
01BBDC    /EJ PN      N1201712180086000080BBDCX67     000000010000000003666000000000000000000000000000000000000000005000000000000005000000000100000016522ACN    
01BBDC    /EJ PN      N1201712180183000080BBDCX2      000000010000000002416000000000000000000000000016200000000000000000000000000016200000000100000016572ACN    
01BBDC    /EJ ON      N1201712180035000080BBDCX4      000000010000000002446000000000000000000000000006500000000000000000000000000006500000000100000016572ACN    
01BBDC    /EJ ON      N1201712180043000080BBDCX27     000000010000000002721000000000000000000000000006500000000000000000000000000006500000000100000016572ACN    
01BBDC    /EJ PN      N1201712180159000080BBDCX1      000000010000000003116000000000000000000000000000000000000000003400000000000003400000000100000016572ACN    
01BBDC    /EJ PN      N1201712180230000080BBDCX87     000000010000000002716000000000000000000000000017500000000000000000000000000017500000000100000016592ACN    
01BBDC    /EJ ON      N1201712180035000080BBDCX97     000000010000000002771000000000000000000000000100000000000000000100000000000100100000000100000026592ACN    
01BBDC    /EJ PN      N1201712180361000080BBDCX68     000000010000000002891000000000000000000000000000000000000000037400000000000037400000000100000016592ACN    
01BBDC    /EJ ON      N1201712180094000080BBDCX98     000000010000000002896000000000000000000000000000000000000000017000000000000017000000000100000016592ACN    
01BBDC    /EJ PN      N1201712180256000080BBDCX90     000000010000000003016000000000000000000000000007300000000000000000000000000007300000000100000016592ACN    
01BBDC    /EJ ON      N1201712180043000080BBDCX80     000000010000000003071000000000000000000000000000000000000000100000000000000100000000000100000026592ACN    
01BBDC    /EJ ON      N1201712180140000080BBDCX13     000000010000000003096000000000000000000000000000000000000000017000000000000017000000000100000016592ACN    
01BBDC    /EJ PN      N1201712180418000080BBDCX7      000000010000000003191000000000000000000000000000000000000000004000000000000004000000000100000016592ACN    
01BBDC    /EJ PN      N1201712180094000080BBDCX60     000000010000000003041000000000000000000000000000000000000000002500000000000002500000000100000016602ACN    
01BBDC    /EJ PN      N1201712180159000080BBDCX62     000000010000000003266000000000000000000000000150000000000000000000000000000150000000000100000016602ACN    
01BBSE        ON      NM201712181325000080BBSEX73     000000010000000002290000000000000000000000000002000000000000000000000000000002000000000100000011072ACN    
01BBSE        ON      NM201712181678000080BBSEX27     000000010000000002615000000000000000000000000000000000000000002200000000000002200000000100000011072ACN    
01BBSE        ON      NM201712181333000080BBSEX57     000000010000000002665000000000000000000000000002000000000000000000000000000002000000000100000011072ACN    
01KROT        ON      NM201707170159000080KROTS70     000000010000000000981000000000000000000000000952000000000000000000000000000952000000000100000031202ACN    
01KROT        ON      NM201707170167000080KROTS61     000000010000000001131000000000000000000000000952000000000000000000000000000952000000000300000011202ACN    
01LAME        ON        201707170060000080LAMES93     000000010000000000923000000000000000000000000500000000000000000000000000000500000000000100000011952ACN    
01LAME        ON        201707170078000080LAMES11     000000010000000001093000000000000000000000000500000000000000000000000000000500000000000100000011952ACN    
01LAME        PN        201707170124000080LAMES13     000000010000000001293000000000000000000000000581000000000000000000000000000581000000000100000011952ACN    
01LAME        PN        201707170132000080LAMES55     000000010000000001543000000000000000000000000581000000000000000000000000000581000000000100000011952ACN    
01LAME        PN        201707170035000080LAMES66     000000010000000001668000000000000000000000000000000000000000050000000000000050000000000100000011962ACN    
01LREN        ON      NM201707170345000080LRENS2      000000010000000002188000000000000000000000000008000000000000000000000000000008000000000100000011812ACN    
01LREN        ON      NM201707170299000080LRENS4      000000010000000002388000000000000000000000000008000000000000004000000000000012000000000100000011812ACN    
01LREN        ON      NM201707170353000080LRENS6      000000010000000002588000000000000000000000000000000000000000008000000000000008000000000100000011812ACN    
01PETR        ON        201707173816000080PETRS48     000000010000000001100000000000000000000000000000100000000000000000000000000000100000000100000011832ACN    
01PETR        ON        201707173824000080PETRS49     000000010000000001350000000000000000000000000000000000000000000200000000000000200000000100000011832ACN    
01PETR        PN        201707177668000080PETRS3      000000010000000000680000000000000000000000000115000000000000014500000000000129500000000200000051852ACN    
01PETR        PN        201707178249000080PETRS37     000000010000000000720000000000000000000000000027000000000000000000000000000027000000000100000011852ACN    
01PETR        PN        201707178133000080PETRS73     000000010000000000730000000000000000000000000043000000000000000000000000000043000000000100000011852ACN    
01PETR        PN        201707178257000080PETRS39     000000010000000000920000000000000000000000000048700000000000000000000000000048700000000200000021852ACN    
01PETR        PN        201707178141000080PETRS93     000000010000000000930000000000000000000000000043000000000000000000000000000043000000000100000021852ACN    
01PETR        PN        201707177676000080PETRS12     000000010000000000980000000000000000000000000120000000000000000100000000000120100000000200000021852ACN    
01PETR        PN        201707178621000080PETRS43     000000010000000001000000000000000000000000000138000000000000073000000000000211000000000300000051852ACN    
01PETR        PN        201707178680000080PETRS45     000000010000000001050000000000000000000000000000000000000000100000000000000100000000000100000021852ACN    
01PETR        PN        201707178788000080PETRS53     000000010000000001150000000000000000000000000000000000000000000100000000000000100000000100000011852ACN    
01PETR        PN        201707178990000080PETRS1      000000010000000001175000000000000000000000000082000000000001679600000000001761600000115100000101852ACN    
01PETR        PN        201707178630000080PETRS44     000000010000000001225000000000000000000000000007300000000003978400000000003985700000309500000051852ACN    
01PETR        PN        201707177684000080PETRS13     000000010000000001375000000000000000000000000064300000000000002000000000000066300000000300000021852ACN    
01PETR        PN        201707178796000080PETRS57     000000010000000001625000000000000000000000000000000000000000013500000000000013500000000400000031852ACN    
01PETR        PN        201707179008000080PETRS6      000000010000000001650000000000000000000000000000000000000000010700000000000010700000000300000021852ACN    
01PETR        PN        201707173727000080PETRS72     000000010000000001275000000000000000000000000001300000000000000000000000000001300000000100000011862ACN    
01PETR        PN        201707173247000080PETRS63     000000010000000001350000000000000000000000000003100000000000000000000000000003100000000100000011862ACN    
01PETR        PN        201707173859000080PETRS14     000000010000000001400000000000000000000000000000000000000000025100000000000025100000000200000021862ACN    
01PETR        PN        201707173751000080PETRS74     000000010000000001425000000000000000000000000000000000000000026500000000000026500000000500000021862ACN    
01PETR        PN        201707173824000080PETRS4      000000010000000001450000000000000000000000000000000000000000006700000000000006700000000200000021862ACN    
01PETR        PN        201707173735000080PETRS15     000000010000000001500000000000000000000000000001300000000000008200000000000009500000000300000021862ACN    
01PETR        PN        201707172755000080PETRS55     000000010000000001550000000000000000000000000003700000000000064300000000000068000000000600000021862ACN    
